,borough,date,latitude,location,longitude,number_of_persons_injured
209,MANHATTAN,2016-01-15,40.7327302,"{u'type': u'Point', u'coordinates': [-73.9938155, 40.7327302]}",-73.9938155,1
210,MANHATTAN,2016-01-15,40.73038,"{u'type': u'Point', u'coordinates': [-73.9863758, 40.73038]}",-73.9863758,1
211,MANHATTAN,2016-01-15,40.7487997,"{u'type': u'Point', u'coordinates': [-73.969846, 40.7487997]}",-73.969846,1
212,MANHATTAN,2016-01-15,40.7488862,"{u'type': u'Point', u'coordinates': [-73.9758407, 40.7488862]}",-73.9758407,1
213,MANHATTAN,2016-01-15,40.7475428,"{u'type': u'Point', u'coordinates': [-73.9707813, 40.7475428]}",-73.9707813,1
214,MANHATTAN,2016-01-15,40.7617706,"{u'type': u'Point', u'coordinates': [-73.979056, 40.7617706]}",-73.979056,1
215,MANHATTAN,2016-01-15,40.7766037,"{u'type': u'Point', u'coordinates': [-73.9466281, 40.7766037]}",-73.9466281,1
216,MANHATTAN,2016-01-15,40.7896243,"{u'type': u'Point', u'coordinates': [-73.9400667, 40.7896243]}",-73.9400667,1
217,MANHATTAN,2016-01-16,40.7914677,"{u'type': u'Point', u'coordinates': [-73.9741062, 40.7914677]}",-73.9741062,7
218,MANHATTAN,2016-01-16,40.7108271,"{u'type': u'Point', u'coordinates': [-74.0033798, 40.7108271]}",-74.0033798,1
219,MANHATTAN,2016-01-16,40.7185558,"{u'type': u'Point', u'coordinates': [-73.9882, 40.7185558]}",-73.9882,1
220,MANHATTAN,2016-01-16,40.7047985,"{u'type': u'Point', u'coordinates': [-74.0166846, 40.7047985]}",-74.0166846,1
221,MANHATTAN,2016-01-16,40.7307234,"{u'type': u'Point', u'coordinates': [-73.989053, 40.7307234]}",-73.989053,1
222,MANHATTAN,2016-01-16,40.7652424,"{u'type': u'Point', u'coordinates': [-73.9578679, 40.7652424]}",-73.9578679,1
223,MANHATTAN,2016-01-16,40.7300064,"{u'type': u'Point', u'coordinates': [-73.9835363, 40.7300064]}",-73.9835363,3
224,MANHATTAN,2016-01-16,40.7857344,"{u'type': u'Point', u'coordinates': [-73.9764412, 40.7857344]}",-73.9764412,1
225,MANHATTAN,2016-01-16,40.750766,"{u'type': u'Point', u'coordinates': [-73.9744433, 40.750766]}",-73.9744433,1
226,MANHATTAN,2016-01-16,40.7454414,"{u'type': u'Point', u'coordinates': [-73.9753944, 40.7454414]}",-73.9753944,1
227,MANHATTAN,2016-01-17,40.7484317,"{u'type': u'Point', u'coordinates': [-73.9824707, 40.7484317]}",-73.9824707,1
228,MANHATTAN,2016-01-17,40.7141646,"{u'type': u'Point', u'coordinates': [-74.006309, 40.7141646]}",-74.006309,1
229,MANHATTAN,2016-01-17,40.7138434,"{u'type': u'Point', u'coordinates': [-73.9927243, 40.7138434]}",-73.9927243,1
230,MANHATTAN,2016-01-17,40.7434239,"{u'type': u'Point', u'coordinates': [-73.9998484, 40.7434239]}",-73.9998484,1
231,MANHATTAN,2016-01-17,40.7567642,"{u'type': u'Point', u'coordinates': [-73.9671533, 40.7567642]}",-73.9671533,1
232,MANHATTAN,2016-01-17,40.7609059,"{u'type': u'Point', u'coordinates': [-73.9669961, 40.7609059]}",-73.9669961,1
233,MANHATTAN,2016-01-17,40.7960734,"{u'type': u'Point', u'coordinates': [-73.9434848, 40.7960734]}",-73.9434848,1
234,MANHATTAN,2016-01-17,40.7888802,"{u'type': u'Point', u'coordinates': [-73.9778557, 40.7888802]}",-73.9778557,1
235,MANHATTAN,2016-01-17,40.7339788,"{u'type': u'Point', u'coordinates': [-73.9909432, 40.7339788]}",-73.9909432,1
236,MANHATTAN,2016-01-17,40.7402618,"{u'type': u'Point', u'coordinates': [-74.005864, 40.7402618]}",-74.005864,2
237,MANHATTAN,2016-01-17,40.7199351,"{u'type': u'Point', u'coordinates': [-73.9787516, 40.7199351]}",-73.9787516,1
238,MANHATTAN,2016-01-17,40.774809,"{u'type': u'Point', u'coordinates': [-73.9844135, 40.774809]}",-73.9844135,1
239,MANHATTAN,2016-01-17,40.789108,"{u'type': u'Point', u'coordinates': [-73.9665523, 40.789108]}",-73.9665523,1
240,MANHATTAN,2016-01-18,40.7784761,"{u'type': u'Point', u'coordinates': [-73.9854489, 40.7784761]}",-73.9854489,1
241,MANHATTAN,2016-01-18,40.7935573,"{u'type': u'Point', u'coordinates': [-73.967016, 40.7935573]}",-73.967016,1
242,MANHATTAN,2016-01-18,40.8032165,"{u'type': u'Point', u'coordinates': [-73.9525305, 40.8032165]}",-73.9525305,1
243,MANHATTAN,2016-01-18,40.8644625,"{u'type': u'Point', u'coordinates': [-73.9189434, 40.8644625]}",-73.9189434,1
244,MANHATTAN,2016-01-18,40.740443,"{u'type': u'Point', u'coordinates': [-73.9945943, 40.740443]}",-73.9945943,3
245,MANHATTAN,2016-01-18,40.7284238,"{u'type': u'Point', u'coordinates': [-73.9996789, 40.7284238]}",-73.9996789,1
246,MANHATTAN,2016-01-18,40.7276662,"{u'type': u'Point', u'coordinates': [-74.0031714, 40.7276662]}",-74.0031714,1
247,MANHATTAN,2016-01-18,40.7472966,"{u'type': u'Point', u'coordinates': [-73.974044, 40.7472966]}",-73.974044,1
248,MANHATTAN,2016-01-18,40.7694395,"{u'type': u'Point', u'coordinates': [-73.9518578, 40.7694395]}",-73.9518578,1
249,MANHATTAN,2016-01-18,40.8410766,"{u'type': u'Point', u'coordinates': [-73.9397674, 40.8410766]}",-73.9397674,1
250,MANHATTAN,2016-01-18,40.8623951,"{u'type': u'Point', u'coordinates': [-73.9180132, 40.8623951]}",-73.9180132,1
251,MANHATTAN,2016-01-18,40.7235061,"{u'type': u'Point', u'coordinates': [-73.9792808, 40.7235061]}",-73.9792808,1
252,MANHATTAN,2016-01-18,40.7501572,"{u'type': u'Point', u'coordinates': [-73.9769843, 40.7501572]}",-73.9769843,3
253,MANHATTAN,2016-01-18,40.7261182,"{u'type': u'Point', u'coordinates': [-74.0015983, 40.7261182]}",-74.0015983,1
254,MANHATTAN,2016-01-18,40.7870644,"{u'type': u'Point', u'coordinates': [-73.941936, 40.7870644]}",-73.941936,1
255,MANHATTAN,2016-01-19,40.7733413,"{u'type': u'Point', u'coordinates': [-73.94901, 40.7733413]}",-73.94901,1
256,MANHATTAN,2016-01-19,40.7190477,"{u'type': u'Point', u'coordinates': [-73.9964791, 40.7190477]}",-73.9964791,1
257,MANHATTAN,2016-01-19,40.733034,"{u'type': u'Point', u'coordinates': [-73.9844413, 40.733034]}",-73.9844413,1
258,MANHATTAN,2016-01-19,40.7576386,"{u'type': u'Point', u'coordinates': [-73.9634098, 40.7576386]}",-73.9634098,1
259,MANHATTAN,2016-01-19,40.7645691,"{u'type': u'Point', u'coordinates': [-73.9736365, 40.7645691]}",-73.9736365,2
260,MANHATTAN,2016-01-19,40.7698455,"{u'type': u'Point', u'coordinates': [-73.9668472, 40.7698455]}",-73.9668472,2
261,MANHATTAN,2016-01-19,40.7184302,"{u'type': u'Point', u'coordinates': [-74.0005303, 40.7184302]}",-74.0005303,1
262,MANHATTAN,2016-01-19,40.7415488,"{u'type': u'Point', u'coordinates': [-73.9895745, 40.7415488]}",-73.9895745,2
263,MANHATTAN,2016-01-19,40.7553303,"{u'type': u'Point', u'coordinates': [-73.9911785, 40.7553303]}",-73.9911785,1
264,MANHATTAN,2016-01-19,40.7845658,"{u'type': u'Point', u'coordinates': [-73.951883, 40.7845658]}",-73.951883,1
265,MANHATTAN,2016-01-19,40.7067007,"{u'type': u'Point', u'coordinates': [-74.0160467, 40.7067007]}",-74.0160467,2
266,MANHATTAN,2016-01-20,40.747067,"{u'type': u'Point', u'coordinates': [-73.9792374, 40.747067]}",-73.9792374,1
267,MANHATTAN,2016-01-20,40.8101738,"{u'type': u'Point', u'coordinates': [-73.9511673, 40.8101738]}",-73.9511673,1
268,MANHATTAN,2016-01-20,40.8024442,"{u'type': u'Point', u'coordinates': [-73.9388307, 40.8024442]}",-73.9388307,1
269,MANHATTAN,2016-01-20,40.8593269,"{u'type': u'Point', u'coordinates': [-73.9313133, 40.8593269]}",-73.9313133,2
270,MANHATTAN,2016-01-20,40.7993065,"{u'type': u'Point', u'coordinates': [-73.9432328, 40.7993065]}",-73.9432328,1
271,MANHATTAN,2016-01-20,40.7258408,"{u'type': u'Point', u'coordinates': [-74.0075584, 40.7258408]}",-74.0075584,1
272,MANHATTAN,2016-01-20,40.7359879,"{u'type': u'Point', u'coordinates': [-73.9894563, 40.7359879]}",-73.9894563,1
273,MANHATTAN,2016-01-20,40.7177239,"{u'type': u'Point', u'coordinates': [-73.9857652, 40.7177239]}",-73.9857652,1
274,MANHATTAN,2016-01-20,40.7322527,"{u'type': u'Point', u'coordinates': [-73.9963521, 40.7322527]}",-73.9963521,1
275,MANHATTAN,2016-01-20,40.8410516,"{u'type': u'Point', u'coordinates': [-73.944679, 40.8410516]}",-73.944679,1
276,MANHATTAN,2016-01-20,40.834061,"{u'type': u'Point', u'coordinates': [-73.9448799, 40.834061]}",-73.9448799,1
277,MANHATTAN,2016-01-20,40.812739,"{u'type': u'Point', u'coordinates': [-73.9376183, 40.812739]}",-73.9376183,1
278,MANHATTAN,2016-01-20,40.7547274,"{u'type': u'Point', u'coordinates': [-73.9778743, 40.7547274]}",-73.9778743,1
279,MANHATTAN,2016-01-20,40.7656758,"{u'type': u'Point', u'coordinates': [-73.9762353, 40.7656758]}",-73.9762353,1
280,MANHATTAN,2016-01-20,40.7589494,"{u'type': u'Point', u'coordinates': [-73.9684806, 40.7589494]}",-73.9684806,1
281,MANHATTAN,2016-01-20,40.749824,"{u'type': u'Point', u'coordinates': [-73.9722023, 40.749824]}",-73.9722023,1
282,MANHATTAN,2016-01-21,40.7452298,"{u'type': u'Point', u'coordinates': [-74.0059583, 40.7452298]}",-74.0059583,1
283,MANHATTAN,2016-01-21,40.7149466,"{u'type': u'Point', u'coordinates': [-74.0096819, 40.7149466]}",-74.0096819,1
284,MANHATTAN,2016-01-21,40.7369617,"{u'type': u'Point', u'coordinates': [-73.9845089, 40.7369617]}",-73.9845089,1
285,MANHATTAN,2016-01-21,40.7437832,"{u'type': u'Point', u'coordinates': [-73.9735076, 40.7437832]}",-73.9735076,2
286,MANHATTAN,2016-01-21,40.7596199,"{u'type': u'Point', u'coordinates': [-73.9619648, 40.7596199]}",-73.9619648,2
287,MANHATTAN,2016-01-21,40.7649883,"{u'type': u'Point', u'coordinates': [-73.9611495, 40.7649883]}",-73.9611495,2
288,MANHATTAN,2016-01-21,40.7928151,"{u'type': u'Point', u'coordinates': [-73.9377345, 40.7928151]}",-73.9377345,1
289,MANHATTAN,2016-01-21,40.7925479,"{u'type': u'Point', u'coordinates': [-73.9410356, 40.7925479]}",-73.9410356,1
290,MANHATTAN,2016-01-21,40.7896858,"{u'type': u'Point', u'coordinates': [-73.9481452, 40.7896858]}",-73.9481452,2
291,MANHATTAN,2016-01-21,40.7559096,"{u'type': u'Point', u'coordinates': [-73.9944667, 40.7559096]}",-73.9944667,1
292,MANHATTAN,2016-01-21,40.7565272,"{u'type': u'Point', u'coordinates': [-73.994019, 40.7565272]}",-73.994019,1
293,MANHATTAN,2016-01-21,40.7434703,"{u'type': u'Point', u'coordinates': [-74.007232, 40.7434703]}",-74.007232,1
294,MANHATTAN,2016-01-21,40.7565272,"{u'type': u'Point', u'coordinates': [-73.994019, 40.7565272]}",-73.994019,1
295,MANHATTAN,2016-01-21,40.7503422,"{u'type': u'Point', u'coordinates': [-73.983174, 40.7503422]}",-73.983174,1
296,MANHATTAN,2016-01-21,40.7547827,"{u'type': u'Point', u'coordinates': [-73.9799352, 40.7547827]}",-73.9799352,1
297,MANHATTAN,2016-01-22,40.743324,"{u'type': u'Point', u'coordinates': [-73.9840744, 40.743324]}",-73.9840744,1
298,MANHATTAN,2016-01-22,40.7187759,"{u'type': u'Point', u'coordinates': [-73.9956999, 40.7187759]}",-73.9956999,1
299,MANHATTAN,2016-01-22,40.7601586,"{u'type': u'Point', u'coordinates': [-74.0026387, 40.7601586]}",-74.0026387,2
300,MANHATTAN,2016-01-22,40.7601586,"{u'type': u'Point', u'coordinates': [-74.0026387, 40.7601586]}",-74.0026387,2
301,MANHATTAN,2016-01-22,40.7679171,"{u'type': u'Point', u'coordinates': [-73.9857147, 40.7679171]}",-73.9857147,1
302,MANHATTAN,2016-01-22,40.7611476,"{u'type': u'Point', u'coordinates': [-73.9795146, 40.7611476]}",-73.9795146,1
303,MANHATTAN,2016-01-22,40.7997008,"{u'type': u'Point', u'coordinates': [-73.9699638, 40.7997008]}",-73.9699638,1
304,MANHATTAN,2016-01-22,40.8001615,"{u'type': u'Point', u'coordinates': [-73.9353727, 40.8001615]}",-73.9353727,1
305,MANHATTAN,2016-01-22,40.7999853,"{u'type': u'Point', u'coordinates': [-73.9448468, 40.7999853]}",-73.9448468,1
306,MANHATTAN,2016-01-22,40.7205051,"{u'type': u'Point', u'coordinates': [-73.9968362, 40.7205051]}",-73.9968362,1
307,MANHATTAN,2016-01-22,40.7430998,"{u'type': u'Point', u'coordinates': [-73.9740095, 40.7430998]}",-73.9740095,1
308,MANHATTAN,2016-01-22,40.7470222,"{u'type': u'Point', u'coordinates': [-74.004652, 40.7470222]}",-74.004652,1
309,MANHATTAN,2016-01-22,40.7601531,"{u'type': u'Point', u'coordinates': [-73.9987944, 40.7601531]}",-73.9987944,1
310,MANHATTAN,2016-01-22,40.7729916,"{u'type': u'Point', u'coordinates': [-73.9820779, 40.7729916]}",-73.9820779,1
311,MANHATTAN,2016-01-22,40.8645807,"{u'type': u'Point', u'coordinates': [-73.92326, 40.8645807]}",-73.92326,1
312,MANHATTAN,2016-01-22,40.7545048,"{u'type': u'Point', u'coordinates': [-73.9656962, 40.7545048]}",-73.9656962,1
313,MANHATTAN,2016-01-22,40.7572323,"{u'type': u'Point', u'coordinates': [-73.9897922, 40.7572323]}",-73.9897922,2
314,MANHATTAN,2016-01-22,40.7451824,"{u'type': u'Point', u'coordinates': [-73.9709267, 40.7451824]}",-73.9709267,1
315,MANHATTAN,2016-01-22,40.7565272,"{u'type': u'Point', u'coordinates': [-73.994019, 40.7565272]}",-73.994019,1
316,MANHATTAN,2016-01-22,40.797837,"{u'type': u'Point', u'coordinates': [-73.9694554, 40.797837]}",-73.9694554,2
317,MANHATTAN,2016-01-22,40.7631147,"{u'type': u'Point', u'coordinates': [-73.9996498, 40.7631147]}",-73.9996498,1
318,MANHATTAN,2016-01-22,40.7373607,"{u'type': u'Point', u'coordinates': [-73.996839, 40.7373607]}",-73.996839,1
319,MANHATTAN,2016-01-23,40.8070339,"{u'type': u'Point', u'coordinates': [-73.9397007, 40.8070339]}",-73.9397007,1
320,MANHATTAN,2016-01-23,40.8005073,"{u'type': u'Point', u'coordinates': [-73.9679733, 40.8005073]}",-73.9679733,1
321,MANHATTAN,2016-01-23,40.8290217,"{u'type': u'Point', u'coordinates': [-73.9448371, 40.8290217]}",-73.9448371,1
322,MANHATTAN,2016-01-23,40.7646844,"{u'type': u'Point', u'coordinates': [-73.9917874, 40.7646844]}",-73.9917874,1
323,MANHATTAN,2016-01-23,40.8011849,"{u'type': u'Point', u'coordinates': [-73.9397457, 40.8011849]}",-73.9397457,1
324,MANHATTAN,2016-01-24,40.7819473,"{u'type': u'Point', u'coordinates': [-73.9456705, 40.7819473]}",-73.9456705,1
325,MANHATTAN,2016-01-24,40.7915585,"{u'type': u'Point', u'coordinates': [-73.9386493, 40.7915585]}",-73.9386493,1
326,MANHATTAN,2016-01-25,40.8481201,"{u'type': u'Point', u'coordinates': [-73.9308839, 40.8481201]}",-73.9308839,1
327,MANHATTAN,2016-01-25,40.8599926,"{u'type': u'Point', u'coordinates': [-73.929129, 40.8599926]}",-73.929129,1
328,MANHATTAN,2016-01-25,40.773642,"{u'type': u'Point', u'coordinates': [-73.9598555, 40.773642]}",-73.9598555,1
329,MANHATTAN,2016-01-25,40.8710362,"{u'type': u'Point', u'coordinates': [-73.9116822, 40.8710362]}",-73.9116822,1
330,MANHATTAN,2016-01-25,40.8481201,"{u'type': u'Point', u'coordinates': [-73.9308839, 40.8481201]}",-73.9308839,1
331,MANHATTAN,2016-01-25,40.8141049,"{u'type': u'Point', u'coordinates': [-73.9408539, 40.8141049]}",-73.9408539,1
332,MANHATTAN,2016-01-25,40.8175484,"{u'type': u'Point', u'coordinates': [-73.9569352, 40.8175484]}",-73.9569352,1
333,MANHATTAN,2016-01-25,40.7673428,"{u'type': u'Point', u'coordinates': [-73.9686716, 40.7673428]}",-73.9686716,1
334,MANHATTAN,2016-01-25,40.7609059,"{u'type': u'Point', u'coordinates': [-73.9669961, 40.7609059]}",-73.9669961,1
335,MANHATTAN,2016-01-25,40.7515235,"{u'type': u'Point', u'coordinates': [-73.9939473, 40.7515235]}",-73.9939473,1
336,MANHATTAN,2016-01-25,40.7401843,"{u'type': u'Point', u'coordinates': [-73.986363, 40.7401843]}",-73.986363,1
337,MANHATTAN,2016-01-25,40.8107645,"{u'type': u'Point', u'coordinates': [-73.9525902, 40.8107645]}",-73.9525902,2
338,MANHATTAN,2016-01-25,40.779998,"{u'type': u'Point', u'coordinates': [-73.9769018, 40.779998]}",-73.9769018,1
339,MANHATTAN,2016-01-25,40.7457274,"{u'type': u'Point', u'coordinates': [-73.9781227, 40.7457274]}",-73.9781227,1
340,MANHATTAN,2016-01-25,40.7523789,"{u'type': u'Point', u'coordinates': [-73.9703425, 40.7523789]}",-73.9703425,1
341,MANHATTAN,2016-01-25,40.7300064,"{u'type': u'Point', u'coordinates': [-73.9835363, 40.7300064]}",-73.9835363,3
342,MANHATTAN,2016-01-26,40.7101656,"{u'type': u'Point', u'coordinates': [-74.0042527, 40.7101656]}",-74.0042527,1
343,MANHATTAN,2016-01-26,40.7607762,"{u'type': u'Point', u'coordinates': [-74.0021839, 40.7607762]}",-74.0021839,1
344,MANHATTAN,2016-01-26,40.7160144,"{u'type': u'Point', u'coordinates': [-74.0088235, 40.7160144]}",-74.0088235,1
345,MANHATTAN,2016-01-26,40.7723438,"{u'type': u'Point', u'coordinates': [-73.9526861, 40.7723438]}",-73.9526861,1
346,MANHATTAN,2016-01-26,40.7531428,"{u'type': u'Point', u'coordinates': [-74.0074063, 40.7531428]}",-74.0074063,1
347,MANHATTAN,2016-01-26,40.7914677,"{u'type': u'Point', u'coordinates': [-73.9741062, 40.7914677]}",-73.9741062,1
348,MANHATTAN,2016-01-26,40.7630248,"{u'type': u'Point', u'coordinates': [-73.9781387, 40.7630248]}",-73.9781387,1
349,MANHATTAN,2016-01-26,40.7985061,"{u'type': u'Point', u'coordinates': [-73.9671219, 40.7985061]}",-73.9671219,1
350,MANHATTAN,2016-01-27,40.7603012,"{u'type': u'Point', u'coordinates': [-73.9949825, 40.7603012]}",-73.9949825,1
351,MANHATTAN,2016-01-27,40.7234252,"{u'type': u'Point', u'coordinates': [-73.9902736, 40.7234252]}",-73.9902736,1
352,MANHATTAN,2016-01-27,40.7208537,"{u'type': u'Point', u'coordinates': [-74.0039287, 40.7208537]}",-74.0039287,1
353,MANHATTAN,2016-01-27,40.7763189,"{u'type': u'Point', u'coordinates': [-73.962125, 40.7763189]}",-73.962125,1
354,MANHATTAN,2016-01-27,40.7986553,"{u'type': u'Point', u'coordinates': [-73.9614766, 40.7986553]}",-73.9614766,1
355,MANHATTAN,2016-01-27,40.7448014,"{u'type': u'Point', u'coordinates': [-73.9914181, 40.7448014]}",-73.9914181,1
356,MANHATTAN,2016-01-27,40.7541542,"{u'type': u'Point', u'coordinates': [-73.9803938, 40.7541542]}",-73.9803938,1
357,MANHATTAN,2016-01-27,40.7222821,"{u'type': u'Point', u'coordinates': [-73.9801687, 40.7222821]}",-73.9801687,1
358,MANHATTAN,2016-01-27,40.7346735,"{u'type': u'Point', u'coordinates': [-73.9945839, 40.7346735]}",-73.9945839,1
359,MANHATTAN,2016-01-27,40.7583736,"{u'type': u'Point', u'coordinates': [-73.9709932, 40.7583736]}",-73.9709932,1
360,MANHATTAN,2016-01-27,40.7466818,"{u'type': u'Point', u'coordinates': [-73.9744953, 40.7466818]}",-73.9744953,1
361,MANHATTAN,2016-01-27,40.7978116,"{u'type': u'Point', u'coordinates': [-73.9396801, 40.7978116]}",-73.9396801,1
362,MANHATTAN,2016-01-27,40.7768767,"{u'type': u'Point', u'coordinates': [-73.9493719, 40.7768767]}",-73.9493719,1
363,MANHATTAN,2016-01-27,40.7820551,"{u'type': u'Point', u'coordinates': [-73.9537191, 40.7820551]}",-73.9537191,1
364,MANHATTAN,2016-01-27,40.7736894,"{u'type': u'Point', u'coordinates': [-73.9619387, 40.7736894]}",-73.9619387,1
365,MANHATTAN,2016-01-27,40.7826332,"{u'type': u'Point', u'coordinates': [-73.9511983, 40.7826332]}",-73.9511983,1
366,MANHATTAN,2016-01-27,40.7416232,"{u'type': u'Point', u'coordinates': [-73.9937353, 40.7416232]}",-73.9937353,1
367,MANHATTAN,2016-01-27,40.7446803,"{u'type': u'Point', u'coordinates': [-73.9872968, 40.7446803]}",-73.9872968,1
368,MANHATTAN,2016-01-28,40.7979463,"{u'type': u'Point', u'coordinates': [-73.9400231, 40.7979463]}",-73.9400231,1
369,MANHATTAN,2016-01-28,40.8353094,"{u'type': u'Point', u'coordinates': [-73.9439682, 40.8353094]}",-73.9439682,1
370,MANHATTAN,2016-01-28,40.8631133,"{u'type': u'Point', u'coordinates': [-73.9206117, 40.8631133]}",-73.9206117,1
371,MANHATTAN,2016-01-28,40.7484375,"{u'type': u'Point', u'coordinates': [-73.9845604, 40.7484375]}",-73.9845604,1
372,MANHATTAN,2016-01-28,40.7612344,"{u'type': u'Point', u'coordinates': [-73.9638843, 40.7612344]}",-73.9638843,1
373,MANHATTAN,2016-01-28,40.7658813,"{u'type': u'Point', u'coordinates': [-73.9946319, 40.7658813]}",-73.9946319,1
374,MANHATTAN,2016-01-28,40.8041684,"{u'type': u'Point', u'coordinates': [-73.9667001, 40.8041684]}",-73.9667001,1
375,MANHATTAN,2016-01-28,40.7069816,"{u'type': u'Point', u'coordinates': [-74.0064562, 40.7069816]}",-74.0064562,1
376,MANHATTAN,2016-01-28,40.7168135,"{u'type': u'Point', u'coordinates': [-73.9977634, 40.7168135]}",-73.9977634,1
377,MANHATTAN,2016-01-28,40.7198321,"{u'type': u'Point', u'coordinates': [-73.9875432, 40.7198321]}",-73.9875432,1
378,MANHATTAN,2016-01-28,40.7109059,"{u'type': u'Point', u'coordinates': [-74.014457, 40.7109059]}",-74.014457,1
379,MANHATTAN,2016-01-28,40.7497247,"{u'type': u'Point', u'coordinates': [-73.9836217, 40.7497247]}",-73.9836217,1
380,MANHATTAN,2016-01-28,40.748302,"{u'type': u'Point', u'coordinates': [-73.9783384, 40.748302]}",-73.9783384,1
381,MANHATTAN,2016-01-28,40.7963012,"{u'type': u'Point', u'coordinates': [-73.9382838, 40.7963012]}",-73.9382838,1
382,MANHATTAN,2016-01-29,40.7287944,"{u'type': u'Point', u'coordinates': [-74.0004366, 40.7287944]}",-74.0004366,1
383,MANHATTAN,2016-01-29,40.8133899,"{u'type': u'Point', u'coordinates': [-73.9562587, 40.8133899]}",-73.9562587,1
384,MANHATTAN,2016-01-29,40.7193963,"{u'type': u'Point', u'coordinates': [-74.0018831, 40.7193963]}",-74.0018831,1
385,MANHATTAN,2016-01-29,40.7218863,"{u'type': u'Point', u'coordinates': [-73.9773477, 40.7218863]}",-73.9773477,1
386,MANHATTAN,2016-01-29,40.7332923,"{u'type': u'Point', u'coordinates': [-73.9871799, 40.7332923]}",-73.9871799,1
387,MANHATTAN,2016-01-29,40.7649043,"{u'type': u'Point', u'coordinates': [-73.9981373, 40.7649043]}",-73.9981373,1
388,MANHATTAN,2016-01-29,40.7879132,"{u'type': u'Point', u'coordinates': [-73.9557771, 40.7879132]}",-73.9557771,2
389,MANHATTAN,2016-01-29,40.807667,"{u'type': u'Point', u'coordinates': [-73.9492799, 40.807667]}",-73.9492799,2
390,MANHATTAN,2016-01-30,40.7608228,"{u'type': u'Point', u'coordinates': [-73.9983142, 40.7608228]}",-73.9983142,1
391,MANHATTAN,2016-01-30,40.7465356,"{u'type': u'Point', u'coordinates': [-73.9859503, 40.7465356]}",-73.9859503,1
392,MANHATTAN,2016-01-30,40.7723438,"{u'type': u'Point', u'coordinates': [-73.9526861, 40.7723438]}",-73.9526861,1
393,MANHATTAN,2016-01-30,40.7616096,"{u'type': u'Point', u'coordinates': [-73.9707499, 40.7616096]}",-73.9707499,1
