,borough,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,cross_street_name,date,latitude,location,longitude,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_persons_injured,number_of_persons_killed,off_street_name,on_street_name,time,unique_key,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5,zip_code
43,MANHATTAN,Following Too Closely,Unspecified,,,,40        WEST 27 STREET                ,2017-10-23,40.74487,"{u'type': u'Point', u'coordinates': [-73.9897, 40.74487]}",-73.9897,0,0,0,0,0,0,0,0,,,13:40,3775754,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10001
44,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,140       EAST 27 STREET                ,2017-10-23,40.74185,"{u'type': u'Point', u'coordinates': [-73.98253, 40.74185]}",-73.98253,0,0,0,0,0,0,0,0,,,12:20,3775751,PASSENGER VEHICLE,PICK-UP TRUCK,,,,10016
45,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-23,40.77632,"{u'type': u'Point', u'coordinates': [-73.96002, 40.77632]}",-73.96002,0,0,0,0,0,0,0,0,EAST 80 STREET,PARK AVENUE                     ,16:36,3775725,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10075
46,MANHATTAN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,,2017-10-23,40.799458,"{u'type': u'Point', u'coordinates': [-73.95154, 40.799458]}",-73.95154,1,0,0,0,0,0,1,0,WEST 112 STREET,LENOX AVENUE                    ,14:45,3775721,BICYCLE,,,,,10026
47,MANHATTAN,Backing Unsafely,,,,,154       WEST 127 STREET               ,2017-10-23,40.809708,"{u'type': u'Point', u'coordinates': [-73.94607, 40.809708]}",-73.94607,0,0,0,0,1,0,1,0,,,12:00,3775718,SPORT UTILITY / STATION WAGON,,,,,10027
48,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,237       EAST 3 STREET                 ,2017-10-23,40.722145,"{u'type': u'Point', u'coordinates': [-73.98171, 40.722145]}",-73.98171,0,0,0,0,0,0,0,0,,,12:35,3775712,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10009
49,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-23,40.77529,"{u'type': u'Point', u'coordinates': [-73.953636, 40.77529]}",-73.953636,0,0,0,0,0,0,0,0,2 AVENUE,EAST 82 STREET                  ,19:00,3775707,PASSENGER VEHICLE,TAXI,,,,10028
50,MANHATTAN,Unspecified,,,,,,2017-10-23,40.763733,"{u'type': u'Point', u'coordinates': [-73.962074, 40.763733]}",-73.962074,0,0,0,0,0,0,0,0,2 AVENUE,EAST 64 STREET                  ,0:00,3775683,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10065
51,MANHATTAN,Following Too Closely,Unspecified,,,,,2017-10-23,40.82804,"{u'type': u'Point', u'coordinates': [-73.94251, 40.82804]}",-73.94251,0,0,1,0,0,0,1,0,WEST 151 STREET,SAINT NICHOLAS AVENUE           ,22:00,3775680,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10031
52,MANHATTAN,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,,2017-10-23,40.822018,"{u'type': u'Point', u'coordinates': [-73.95368, 40.822018]}",-73.95368,0,0,0,0,0,0,0,0,WEST 138 STREET,BROADWAY                        ,16:30,3775679,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,,10031
53,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,400       WEST 153 STREET               ,2017-10-23,40.82925,"{u'type': u'Point', u'coordinates': [-73.94153, 40.82925]}",-73.94153,0,0,0,0,0,0,0,0,,,9:10,3775678,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10031
54,MANHATTAN,Passenger Distraction,Unspecified,,,,,2017-10-23,40.716927,"{u'type': u'Point', u'coordinates': [-74.000824, 40.716927]}",-74.000824,0,0,0,0,0,0,0,0,WHITE STREET,CENTRE STREET                   ,12:10,3775677,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10013
55,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-23,40.718018,"{u'type': u'Point', u'coordinates': [-73.99996, 40.718018]}",-73.99996,0,0,0,0,0,0,0,0,CANAL STREET,CENTRE STREET                   ,10:20,3775659,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10013
56,MANHATTAN,Unspecified,,,,,,2017-10-23,40.777874,"{u'type': u'Point', u'coordinates': [-73.95175, 40.777874]}",-73.95175,0,0,0,0,0,0,0,0,2 AVENUE,EAST 86 STREET                  ,14:00,3775649,TK,,,,,10028
57,MANHATTAN,Passing or Lane Usage Improper,Unspecified,,,,,2017-10-23,40.76734,"{u'type': u'Point', u'coordinates': [-73.96868, 40.76734]}",-73.96868,0,0,0,0,0,0,0,0,MADISON AVENUE,EAST 65 STREET                  ,12:00,3775641,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10065
58,MANHATTAN,Passing or Lane Usage Improper,Unspecified,,,,,2017-10-23,40.72179,"{u'type': u'Point', u'coordinates': [-73.99986, 40.72179]}",-73.99986,0,0,0,0,0,0,0,0,BROADWAY,BROOME STREET                   ,13:21,3775640,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,,10012
59,MANHATTAN,Reaction to Other Uninvolved Vehicle,Unspecified,,,,,2017-10-23,40.71762,"{u'type': u'Point', u'coordinates': [-74.00028, 40.71762]}",-74.00028,0,0,0,0,0,0,0,0,WALKER STREET,CENTRE STREET                   ,19:00,3775638,BUS,PASSENGER VEHICLE,,,,10013
60,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,150       EAST 42 STREET                ,2017-10-23,40.751194,"{u'type': u'Point', u'coordinates': [-73.975494, 40.751194]}",-73.975494,0,0,0,0,0,0,0,0,,,22:24,3775565,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10017
61,MANHATTAN,Other Vehicular,,,,,,2017-10-23,40.75524,"{u'type': u'Point', u'coordinates': [-73.97328, 40.75524]}",-73.97328,0,0,0,0,0,0,0,0,LEXINGTON AVENUE,EAST 48 STREET                  ,17:05,3775544,TAXI,,,,,10017
62,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-23,40.80682,"{u'type': u'Point', u'coordinates': [-73.96106, 40.80682]}",-73.96106,0,0,0,0,0,0,0,0,WEST 116 STREET,AMSTERDAM AVENUE                ,15:30,3775539,TAXI,CONV,,,,10025
63,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-23,40.810627,"{u'type': u'Point', u'coordinates': [-73.95828, 40.810627]}",-73.95828,0,0,0,0,0,0,0,0,AMSTERDAM AVENUE,WEST 122 STREET                 ,16:30,3775538,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10027
64,MANHATTAN,Other Vehicular,,,,,233       WEST 46 STREET                ,2017-10-23,40.75911,"{u'type': u'Point', u'coordinates': [-73.98631, 40.75911]}",-73.98631,0,0,0,0,0,0,0,0,,,16:05,3775537,BU,TAXI,,,,10036
65,MANHATTAN,Other Vehicular,,,,,722       10 AVENUE                     ,2017-10-23,40.7644,"{u'type': u'Point', u'coordinates': [-73.99199, 40.7644]}",-73.99199,0,0,0,0,0,0,0,0,,,14:00,3775534,PASSENGER VEHICLE,BU,,,,10019
66,MANHATTAN,Backing Unsafely,Passing or Lane Usage Improper,,,,691       10 AVENUE                     ,2017-10-23,40.763123,"{u'type': u'Point', u'coordinates': [-73.99294, 40.763123]}",-73.99294,0,0,0,0,0,0,0,0,,,13:30,3775533,TK,PASSENGER VEHICLE,,,,10036
67,MANHATTAN,Other Vehicular,Other Vehicular,,,,,2017-10-23,40.76161,"{u'type': u'Point', u'coordinates': [-73.97076, 40.76161]}",-73.97076,0,0,0,0,0,0,0,0,EAST 57 STREET,PARK AVENUE                     ,17:45,3775509,TAXI,TAXI,,,,10022
68,MANHATTAN,Turning Improperly,Unspecified,,,,,2017-10-23,40.806915,"{u'type': u'Point', u'coordinates': [-73.93557, 40.806915]}",-73.93557,0,0,0,0,0,0,0,0,LEXINGTON AVENUE,EAST 129 STREET                 ,18:25,3775486,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10035
69,MANHATTAN,Unsafe Lane Changing,Unspecified,,,,,2017-10-23,40.80098,"{u'type': u'Point', u'coordinates': [-73.93178, 40.80098]}",-73.93178,0,0,0,0,0,0,0,0,EAST 124 STREET,1 AVENUE                        ,15:45,3775485,TAXI,PASSENGER VEHICLE,,,,10035
70,MANHATTAN,Failure to Keep Right,Unspecified,,,,909       3 AVENUE                      ,2017-10-23,40.758743,"{u'type': u'Point', u'coordinates': [-73.96863, 40.758743]}",-73.96863,0,0,0,0,0,0,0,0,,,22:00,3775482,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10022
71,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-23,40.720375,"{u'type': u'Point', u'coordinates': [-74.003265, 40.720375]}",-74.003265,0,0,0,0,0,0,0,0,GREENE STREET,CANAL STREET                    ,18:23,3775471,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10013
72,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,20        WEST STREET                   ,2017-10-23,,,,0,0,0,0,0,0,0,0,,,17:30,3775470,SPORT UTILITY / STATION WAGON,BU,,,,10004
73,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,320       EAST 57 STREET                ,2017-10-23,40.759018,"{u'type': u'Point', u'coordinates': [-73.96463, 40.759018]}",-73.96463,0,0,0,0,0,0,0,0,,,14:20,3775466,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10022
74,MANHATTAN,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,1105      2 AVENUE                      ,2017-10-23,40.760128,"{u'type': u'Point', u'coordinates': [-73.964714, 40.760128]}",-73.964714,0,0,0,0,0,0,0,0,,,14:58,3775465,TAXI,TAXI,,,,10022
75,MANHATTAN,Driver Inattention/Distraction,Unspecified,Unspecified,,,511       3 AVENUE                      ,2017-10-23,40.745934,"{u'type': u'Point', u'coordinates': [-73.97797, 40.745934]}",-73.97797,0,0,0,0,0,0,0,0,,,13:05,3775463,TK,SPORT UTILITY / STATION WAGON,,,,10016
76,MANHATTAN,Unspecified,,,,,2170      MADISON AVENUE                ,2017-10-23,40.812557,"{u'type': u'Point', u'coordinates': [-73.935715, 40.812557]}",-73.935715,0,0,0,0,0,0,0,0,,,9:30,3775388,SPORT UTILITY / STATION WAGON,,,,,10037
77,MANHATTAN,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,8         STONE STREET                  ,2017-10-23,40.704025,"{u'type': u'Point', u'coordinates': [-74.01257, 40.704025]}",-74.01257,0,0,0,0,0,0,0,0,,,21:00,3775381,SPORT UTILITY / STATION WAGON,TAXI,,,,10004
78,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-23,40.71918,"{u'type': u'Point', u'coordinates': [-73.99029, 40.71918]}",-73.99029,0,0,0,0,0,0,0,0,ALLEN STREET,DELANCEY STREET                 ,15:17,3775371,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10002
79,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-23,40.71595,"{u'type': u'Point', u'coordinates': [-73.97891, 40.71595]}",-73.97891,0,0,0,0,0,0,0,0,DELANCEY STREET,LEWIS STREET                    ,11:20,3775370,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10002
80,MANHATTAN,Unspecified,,,,,359       WEST 54 STREET                ,2017-10-23,40.765472,"{u'type': u'Point', u'coordinates': [-73.985886, 40.765472]}",-73.985886,0,0,0,0,0,0,0,0,,,7:06,3775327,PASSENGER VEHICLE,,,,,10019
81,MANHATTAN,Backing Unsafely,Unspecified,,,,687       LEXINGTON AVENUE              ,2017-10-23,40.760563,"{u'type': u'Point', u'coordinates': [-73.96939, 40.760563]}",-73.96939,0,0,0,0,0,0,0,0,,,12:20,3775319,PASSENGER VEHICLE,PICK-UP TRUCK,,,,10022
82,MANHATTAN,Other Vehicular,Oversized Vehicle,,,,,2017-10-23,,,,0,0,0,0,0,0,0,0,Broadway,W 113th St                      ,7:50,3775318,PASSENGER VEHICLE,BU,,,,10025
83,MANHATTAN,Passing or Lane Usage Improper,Unspecified,,,,,2017-10-23,40.776684,"{u'type': u'Point', u'coordinates': [-73.983055, 40.776684]}",-73.983055,0,0,0,0,0,0,0,0,WEST 69 STREET,AMSTERDAM AVENUE                ,11:05,3775310,PASSENGER VEHICLE,PICK-UP TRUCK,,,,10023
84,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-23,40.772655,"{u'type': u'Point', u'coordinates': [-73.95556, 40.772655]}",-73.95556,0,0,0,0,0,0,0,0,2 AVENUE,EAST 78 STREET                  ,12:05,3775257,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,,10075
85,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-23,40.74309,"{u'type': u'Point', u'coordinates': [-73.97402, 40.74309]}",-73.97402,0,0,0,0,0,0,0,0,EAST 33 STREET,1 AVENUE                        ,12:55,3775249,AMBUL,AMBUL,,,,10016
86,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,1031      1 AVENUE                      ,2017-10-23,40.75795,"{u'type': u'Point', u'coordinates': [-73.9632, 40.75795]}",-73.9632,0,0,0,0,0,0,0,0,,,11:57,3775247,TAXI,BU,,,,10022
87,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-23,,,,0,0,0,0,0,0,0,0,east 55 street,1st Avenue                      ,10:55,3775229,CONV,TAXI,,,,10022
88,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-23,40.753242,"{u'type': u'Point', u'coordinates': [-73.96662, 40.753242]}",-73.96662,1,0,0,0,0,0,1,0,1 AVENUE,EAST 49 STREET                  ,5:00,3775213,BICYCLE,SPORT UTILITY / STATION WAGON,,,,10017
89,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,36        CENTRAL PARK SOUTH            ,2017-10-23,40.765003,"{u'type': u'Point', u'coordinates': [-73.974686, 40.765003]}",-73.974686,1,0,0,0,0,0,1,0,,,19:05,3775618,BICYCLE,TAXI,,,,10019
90,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-23,40.76889,"{u'type': u'Point', u'coordinates': [-73.9821, 40.76889]}",-73.9821,0,0,0,0,0,0,0,0,BROADWAY,WEST 60 STREET                  ,0:00,3775613,TAXI,TAXI,,,,10023
91,MANHATTAN,Failure to Yield Right-of-Way,,,,,,2017-10-23,40.72543,"{u'type': u'Point', u'coordinates': [-73.99678, 40.72543]}",-73.99678,0,0,0,0,1,0,1,0,EAST HOUSTON STREET,BROADWAY                        ,8:50,3775134,SPORT UTILITY / STATION WAGON,,,,,10012
92,MANHATTAN,Unspecified,,,,,664       LEXINGTON AVENUE              ,2017-10-23,40.7599,"{u'type': u'Point', u'coordinates': [-73.9699, 40.7599]}",-73.9699,0,0,0,0,1,0,1,0,,,5:56,3775068,PICK-UP TRUCK,,,,,10022
93,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-23,40.739166,"{u'type': u'Point', u'coordinates': [-73.97997, 40.739166]}",-73.97997,0,0,0,0,0,0,0,0,2 AVENUE,EAST 25 STREET                  ,8:30,3775032,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10010
94,MANHATTAN,Following Too Closely,Unspecified,,,,,2017-10-23,40.76285,"{u'type': u'Point', u'coordinates': [-73.967735, 40.76285]}",-73.967735,0,0,0,0,0,0,0,0,EAST 60 STREET,LEXINGTON AVENUE                ,5:40,3774938,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10022
95,MANHATTAN,Passing or Lane Usage Improper,Unspecified,,,,301       WEST 93 STREET                ,2017-10-23,40.793438,"{u'type': u'Point', u'coordinates': [-73.97487, 40.793438]}",-73.97487,0,0,0,0,0,0,0,0,,,0:08,3774923,TK,PASSENGER VEHICLE,,,,10025
0,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-24,40.755867,"{u'type': u'Point', u'coordinates': [-73.998215, 40.755867]}",-73.998215,0,0,0,0,0,0,0,0,10 AVENUE,WEST 36 STREET                  ,16:00,3784398,PICK-UP TRUCK,PASSENGER VEHICLE,,,,10018
1,MANHATTAN,Driver Inexperience,Unspecified,,,,243       3 AVENUE                      ,2017-10-24,40.73687,"{u'type': u'Point', u'coordinates': [-73.98457, 40.73687]}",-73.98457,0,0,0,0,0,0,0,0,,,23:35,3781273,van,,,,,10003
2,MANHATTAN,Passing or Lane Usage Improper,Unspecified,,,,109       EAST 42 STREET                ,2017-10-24,40.67059,"{u'type': u'Point', u'coordinates': [-73.93404, 40.67059]}",-73.93404,0,0,0,0,0,0,0,0,,,11:25,3780592,FR,BU,,,,10017
3,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-24,40.740395,"{u'type': u'Point', u'coordinates': [-73.97909, 40.740395]}",-73.97909,0,0,0,0,0,0,0,0,EAST 27 STREET,2 AVENUE                        ,8:35,3779798,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10016
4,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-24,40.786545,"{u'type': u'Point', u'coordinates': [-73.95256, 40.786545]}",-73.95256,0,0,1,0,0,0,1,0,EAST 96 STREET,PARK AVENUE                     ,20:00,3779916,PASSENGER VEHICLE,BU,,,,10128
5,MANHATTAN,Pavement Slippery,Pavement Slippery,,,,13        MARKET STREET                 ,2017-10-24,40.713432,"{u'type': u'Point', u'coordinates': [-73.99456, 40.713432]}",-73.99456,0,0,0,0,0,0,0,0,,,15:27,3777709,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10002
6,MANHATTAN,Turning Improperly,Unspecified,,,,,2017-10-24,40.716747,"{u'type': u'Point', u'coordinates': [-73.993706, 40.716747]}",-73.993706,0,0,0,0,0,0,0,0,FORSYTH STREET,HESTER STREET                   ,1:30,3777587,PK,,,,,10002
7,MANHATTAN,Following Too Closely,Unspecified,,,,,2017-10-24,40.805508,"{u'type': u'Point', u'coordinates': [-73.96201, 40.805508]}",-73.96201,0,0,0,0,0,0,0,0,WEST 114 STREET,AMSTERDAM AVENUE                ,16:10,3777227,TK,PASSENGER VEHICLE,,,,10025
8,MANHATTAN,Unsafe Lane Changing,Unspecified,,,,,2017-10-24,40.769737,"{u'type': u'Point', u'coordinates': [-73.96271, 40.769737]}",-73.96271,0,0,0,0,0,0,0,0,EAST 71 STREET,LEXINGTON AVENUE                ,13:16,3777212,TAXI,PICK-UP TRUCK,,,,10021
9,MANHATTAN,Unspecified,,,,,,2017-10-24,40.748436,"{u'type': u'Point', u'coordinates': [-73.9962, 40.748436]}",-73.9962,0,0,0,0,0,0,0,0,WEST 28 STREET,8 AVENUE                        ,17:30,3777126,SPORT UTILITY / STATION WAGON,TAXI,,,,10001
10,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,325       8 AVENUE                      ,2017-10-24,40.74734,"{u'type': u'Point', u'coordinates': [-73.99702, 40.74734]}",-73.99702,0,0,0,0,0,0,0,0,,,9:28,3777125,SPORT UTILITY / STATION WAGON,BU,,,,10001
11,MANHATTAN,Unsafe Lane Changing,,,,,,2017-10-24,40.752052,"{u'type': u'Point', u'coordinates': [-74.000984, 40.752052]}",-74.000984,0,0,0,0,0,0,0,0,WEST 30 STREET,10 AVENUE                       ,19:30,3777123,TAXI,TAXI,,,,10001
12,MANHATTAN,Unsafe Lane Changing,,,,,,2017-10-24,40.75326,"{u'type': u'Point', u'coordinates': [-74.00383, 40.75326]}",-74.00383,0,0,0,0,0,0,0,0,WEST 30 STREET,11 AVENUE                       ,20:30,3777122,TAXI,PASSENGER VEHICLE,,,,10001
13,MANHATTAN,Passing or Lane Usage Improper,Unspecified,,,,,2017-10-24,40.806705,"{u'type': u'Point', u'coordinates': [-73.96486, 40.806705]}",-73.96486,0,0,0,0,0,0,0,0,WEST 114 STREET,BROADWAY                        ,17:20,3777114,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10025
14,MANHATTAN,Unspecified,,,,,115       WEST 132 STREET               ,2017-10-24,40.812504,"{u'type': u'Point', u'coordinates': [-73.94296, 40.812504]}",-73.94296,0,0,0,0,0,0,0,0,,,12:30,3777098,TK,PASSENGER VEHICLE,,,,10027
15,MANHATTAN,Backing Unsafely,Unspecified,,,,,2017-10-24,40.766666,"{u'type': u'Point', u'coordinates': [-73.96707, 40.766666]}",-73.96707,0,0,0,0,0,0,0,0,EAST 65 STREET,PARK AVENUE                     ,17:55,3776950,TAXI,TK,,,,10065
16,MANHATTAN,Passenger Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,2017-10-24,40.761147,"{u'type': u'Point', u'coordinates': [-73.97952, 40.761147]}",-73.97952,1,0,0,0,0,0,1,0,WEST 52 STREET,AVENUE OF THE AMERICAS          ,13:20,3776784,TAXI,BICYCLE,,,,10019
17,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-24,40.759514,"{u'type': u'Point', u'coordinates': [-73.99926, 40.759514]}",-73.99926,0,0,0,0,0,0,0,0,11 AVENUE,WEST 40 STREET                  ,12:08,3776781,TK,PASSENGER VEHICLE,,,,10018
18,MANHATTAN,Unspecified,,,,,,2017-10-24,40.755215,"{u'type': u'Point', u'coordinates': [-73.99668, 40.755215]}",-73.99668,0,0,0,0,0,0,0,0,WEST 36 STREET,DYER AVENUE                     ,11:30,3776780,PASSENGER VEHICLE,TK,,,,10018
19,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-24,40.82523,"{u'type': u'Point', u'coordinates': [-73.94761, 40.82523]}",-73.94761,0,0,0,0,0,0,0,0,AMSTERDAM AVENUE,WEST 145 STREET                 ,16:12,3776765,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10031
20,MANHATTAN,Passing or Lane Usage Improper,Unspecified,,,,,2017-10-24,40.77548,"{u'type': u'Point', u'coordinates': [-73.98021, 40.77548]}",-73.98021,0,0,0,0,0,0,0,0,COLUMBUS AVENUE,WEST 69 STREET                  ,0:45,3776673,PASSENGER VEHICLE,TAXI,,,,10023
21,MANHATTAN,Other Vehicular,,,,,,2017-10-24,40.835358,"{u'type': u'Point', u'coordinates': [-73.94022, 40.835358]}",-73.94022,0,0,0,0,0,0,0,0,WEST 161 STREET,AMSTERDAM AVENUE                ,7:50,3776597,BU,,,,,10032
22,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-24,40.84019,"{u'type': u'Point', u'coordinates': [-73.94307, 40.84019]}",-73.94307,0,0,0,0,0,0,0,0,FORT WASHINGTON AVENUE,WEST 165 STREET                 ,16:15,3776594,TAXI,PASSENGER VEHICLE,,,,10032
